ID	NAMES	EQUATION
r1015	L-Glutamate:tRNA(Glu) ligase (AMP-forming)	m74[0] m160[0] m554[0] => m123[0] m372[0] m555[0]
r1016	L-Glutamate:tRNA(Glu) ligase (AMP-forming)	m1[0] m154[0] m556[0] => m23[0] m94[0] m557[0]
r1017	L-Glutamine:tRNA(Gln) ligase (AMP-forming)	m1[0] m163[0] m481[0] => m23[0] m94[0] m482[0]
r1018	L-Glutamine:tRNA(Gln) ligase (AMP-forming)	m74[0] m483[0] m484[0] => m123[0] m372[0] m485[0]
r1019	L-Arginine:tRNA(Arg) ligase (AMP-forming)	m1[0] m158[0] m467[0] => m23[0] m94[0] m468[0]
r102	4-Hydroxyphenylpyruvate:oxygen oxidoreductase	m138[0] m273[0] => m78[0] m284[0]
r1020	L-Arginine:tRNA(Arg) ligase (AMP-forming)	m74[0] m469[0] m470[0] => m123[0] m372[0] m471[0]
r1021	L-Tryptophan -tRNA(Trp) ligase (AMP-forming)	m74[0] m534[0] m535[0] => m123[0] m372[0] m536[0]
r1022	L-Tryptophan -tRNA(Trp) ligase (AMP-forming)	m1[0] m280[0] m537[0] => m23[0] m94[0] m538[0]
r1023	L-Phenylalanine:tRNA(Ala) ligase (AMP-forming)	m1[0] m272[0] m516[0] => m23[0] m94[0] m517[0]
r1024	L-Phenylalanine:tRNA(Ala) ligase (AMP-forming)	m74[0] m518[0] m519[0] => m123[0] m372[0] m520[0]
r1025	L-Histidine:tRNA(His) ligase (AMP-forming)	m1[0] m490[0] m491[0] => m23[0] m94[0] m492[0]
r1026	L-Histidine:tRNA(His) ligase (AMP-forming)	m74[0] m493[0] m494[0] => m123[0] m372[0] m495[0]
r1027	L-Asparagine:tRNA(Asn) ligase (AMP-forming)	m74[0] m472[0] m473[0] => m123[0] m372[0] m474[0]
r1028	L-Asparagine:tRNA(Asn) ligase (AMP-forming)	m1[0] m161[0] m475[0] => m23[0] m94[0] m476[0]
r1029	L-Threonine:tRNA(Thr) ligase (AMP-forming)	m74[0] m529[0] m530[0] => m123[0] m372[0] m531[0]
r103	Homogentisate:oxygen 1,2-oxidoreductase (decyclizing)	m138[0] m284[0] => m285[0]
r1030	L-Threonine:tRNA(Thr) ligase (AMP-forming)	m1[0] m305[0] m532[0] => m23[0] m94[0] m533[0]
r1031	L-Leucine:tRNA(Leu) ligase (AMP-forming)	m74[0] m501[0] m502[0] => m123[0] m372[0] m503[0]
r1032	L-Leucine:tRNA(Leu) ligase (AMP-forming)	m1[0] m227[0] m504[0] => m23[0] m94[0] m505[0]
r1033	L-Isoleucine:tRNA(Ile) ligase (AMP-forming)	m74[0] m496[0] m497[0] => m123[0] m372[0] m498[0]
r1034	L-Isoleucine:tRNA(Ile) ligase (AMP-forming)	m1[0] m239[0] m499[0] => m23[0] m94[0] m500[0]
r1035	L-Lysine:tRNALys ligase (AMP-forming)	m74[0] m506[0] m507[0] => m123[0] m372[0] m508[0]
r1036	L-Lysine:tRNALys ligase (AMP-forming)	m1[0] m203[0] m509[0] => m23[0] m94[0] m510[0]
r1037	L-Alanine:tRNA(Ala) ligase (AMP-forming)	m1[0] m153[0] m462[0] => m23[0] m94[0] m463[0]
r1038	L-Alanine:tRNA(Ala) ligase (AMP-forming)	m74[0] m464[0] m465[0] => m123[0] m372[0] m466[0]
r1039	L-Valine:tRNAVal ligase (AMP-forming)	m1[0] m222[0] m539[0] => m23[0] m94[0] m540[0]
r104	1,2-dihydroxy-5-(methylthio)pent-1-en-3-one:oxygen oxidoreductase	m138[0] m354[0] => m140[0] m344[0]
r1040	L-Valine:tRNAVal ligase (AMP-forming)	m74[0] m541[0] m542[0] => m123[0] m372[0] m543[0]
r1041	Acetate:CoA ligase (AMP-forming)	m1[0] m58[0] m86[0] => m23[0] m60[0] m94[0]
r1042	biotin:CoA ligase (AMP-forming);	m1[0] m573[0] => m23[0] m574[0]
r1043	Acetoacetate:CoA ligase (AMP-forming)	m51[0] m74[0] m261[0] => m123[0] m372[0] m441[0]
r1044	Long chain fatty acyl-CoA synthetase	m1[0] m58[0] m442[0] => m23[0] m94[0] m681[0]
r1045	Long chain fatty acyl-CoA synthetase	m1[0] m58[0] m675[0] => m23[0] m94[0] m676[0]
r1046	Long chain fatty acyl-CoA synthetase	m1[0] m58[0] m678[0] => m23[0] m94[0] m679[0]
r1047	Palmitate:CoA ligase (AMP-forming)	m1[0] m58[0] m625[0] => m23[0] m94[0] m626[0]
r1048	Palmitate:CoA ligase (AMP-forming)	m1[0] m58[0] m669[0] => m23[0] m94[0] m670[0]
r1049	Succinate:CoA ligase (GDP-forming)	m51[0] m107[0] m108[0] => m76[0] m106[0] m109[0]
r105	3-Hydroxyanthranilate:oxygen 3,4-oxidoreductase (decyclizing)	m138[0] m294[0] => m295[0]
r1050	L-Glutamate:ammonia ligase (ADP-forming)	m1[0] m154[0] m162[0] => m3[0] m7[0] m163[0]
r1051	(R)-Pantoate:beta-alanine ligase (AMP-forming)	m1[0] m566[0] m571[0] => m23[0] m94[0] m572[0]
r1052	7,8-dihydropteroate:L-glutamate ligase (ADP-forming)	m1[0] m154[0] m774[0] => m3[0] m7[0] m436[0]
r1053	Tetrahydrofolate:L-glutamate gamma-ligase (ADP-forming)	m1[0] m154[0] m320[0] => m3[0] m7[0] m771[0]
r1054	L-glutamate:L-cysteine gamma-ligase (ADP-forming)	m1[0] m154[0] m331[0] => m3[0] m7[0] m801[0]
r1055	gamma-L-glutamyl-L-cysteine:glycine ligase (ADP-forming)	m1[0] m210[0] m801[0] => m3[0] m7[0] m798[0]
r1056	(R)-4'-Phosphopantothenate:L-cysteine ligase	m1[0] m331[0] m1033[0] => m23[0] m94[0] m1034[0]
r1057	1-(5-Phosphoribosyl)-5-amino-4-carboxyimidazole:L-aspartate ligase	m1[0] m156[0] m362[0] => m3[0] m7[0] m363[0]
r1058	2-(Formamido)-N1-(5-phosphoribosyl)acetamidine cyclo-ligase	m1[0] m360[0] => m3[0] m7[0] m361[0]
r1059	5-Formyltetrahydrofolate cyclo-ligase (ADP-forming)	m1[0] m16[0] m327[0] => m3[0] m7[0] m324[0]
r106	L-tryptophan:oxygen 2-oxidoreductase (decarboxylating)	m138[0] m280[0] => m5[0] m78[0] m289[0]
r1060	5-Formyltetrahydrofolate cyclo-ligase (ADP-forming)	m43[0] m74[0] m328[0] => m75[0] m76[0] m325[0]
r1061	5-Phospho-D-ribosylamine:glycine ligase (ADP-forming)	m1[0] m165[0] m210[0] => m3[0] m7[0] m358[0]
r1062	UTP:ammonia ligase (ADP-forming)	m1[0] m22[0] m162[0] => m3[0] m7[0] m420[0]
r1063	Formate:tetrahydrofolate ligase (ADP-forming)	m1[0] m140[0] m320[0] => m3[0] m7[0] m322[0]
r1064	IMP:L-aspartate ligase (GDP-forming)	m156[0] m366[0] m367[0] => m7[0] m368[0] m369[0]
r1065	L-Citrulline:L-aspartate ligase (AMP-forming)	m1[0] m155[0] m156[0] => m23[0] m94[0] m157[0]
r1066	Urea:carbon-dioxide ligase (ADP-forming)	m1[0] m78[0] m179[0] => m3[0] m7[0] m180[0]
r1067	Biotinyl-5'-AMP:apo-[carboxylase] ligase (AMP-forming)	m574[0] m581[0] => m94[0] m578[0]
r1068	Deamido-NAD+:L-glutamine amido-ligase (AMP-forming)	m1[0] m5[0] m163[0] m1011[0] => m13[0] m23[0] m94[0] m154[0]
r1069	Deamido-NAD+:L-glutamine amido-ligase (AMP-forming)	m74[0] m80[0] m483[0] m1012[0] => m54[0] m123[0] m160[0] m372[0]
r107	L-Kynurenine:2-oxoglutarate aminotransferase	m16[0] m92[0] m138[0] m1083[0] => m5[0] m91[0] m1099[0]
r1070	Xanthosine-5'-phosphate:L-glutamine amido-ligase (AMP-forming)	m1[0] m5[0] m163[0] m385[0] => m23[0] m94[0] m154[0] m384[0]
r1071	5'-Phosphoribosylformylglycinamide:L-glutamine amido-ligase	m1[0] m5[0] m163[0] m359[0] => m3[0] m7[0] m154[0] m360[0]
r1072	L-aspartate:L-glutamine amido-ligase (AMP-forming)	m1[0] m5[0] m156[0] m163[0] => m23[0] m94[0] m154[0] m161[0]
r1073	Carbon-dioxide:ammonia ligase	(2) m1[0] m5[0] m78[0] m163[0] => (2) m3[0] m7[0] m154[0] m166[0]
r1074	hydrogen-carbonate:L-glutamine amido-ligase (ADP-forming,	(2) m1[0] m5[0] m78[0] m163[0] => (2) m3[0] m7[0] m154[0] m166[0]
r1075	Asp-tRNA(Asn):L-glutamine amido-ligase (ADP-forming)	m1[0] m5[0] m163[0] m548[0] => m3[0] m7[0] m154[0] m476[0]
r1076	Asp-tRNA(Asn):L-glutamine amido-ligase (ADP-forming)	m74[0] m80[0] m483[0] m549[0] => m75[0] m76[0] m160[0] m474[0]
r1077	Glu-tRNA(Gln):L-glutamine amido-ligase(ADP-forming)	m1[0] m5[0] m163[0] m545[0] => m3[0] m7[0] m154[0] m482[0]
r1078	Glu-tRNA(Gln):L-glutamine amido-ligase(ADP-forming)	m74[0] m80[0] m483[0] m546[0] => m75[0] m76[0] m160[0] m485[0]
r1079	Pyruvate:carbon-dioxide ligase (ADP-forming)	m1[0] m20[0] m78[0] => m3[0] m7[0] m71[0]
r108	Sphinganine(C18:1), NADPH: oxygen oxidoreductase 	m16[0] m92[0] m138[0] m1086[0] => m5[0] m91[0] m1101[0]
r1080	Acetyl-CoA:carbon-dioxide ligase (ADP-forming)	m48[0] m52[0] m74[0] => m75[0] m76[0] m77[0]
r1081	Acetyl-CoA:carbon-dioxide ligase (ADP-forming)	m1[0] m60[0] m78[0] => m3[0] m7[0] m79[0]
r1082	3-Methylcrotonoyl-CoA:carbon-dioxide ligase (ADP-forming)	m48[0] m74[0] m258[0] => m75[0] m76[0] m259[0]
r1083	Non enzymatic	m182[0] => m80[0] m167[0]
r1084	Non enzymatic	m181[0] => m5[0] m184[0]
r1085	(2S)-2-Isopropyl-3-oxosuccinate	m225[0] => m78[0] m226[0]
r1086	L-Methionine permease	m1249[0] => m343[1]
r1087	(S)-Malate peroxisomal transport	m67[0] m103[1] => m63[1] m764[0]
r1088	D-alanine:oxygen oxidoreductase (deaminating)	m5[0] m711[1] m1359[1] => m713[1] m1355[1] m1357[1]
r1089	L-ascorbate:oxygen oxidoreductase	(4) m16[0] m138[0] (4) m564[0] => (2) m5[0] (4) m565[0]
r109	Sphinganine(C20:1), NADPH: oxygen oxidoreductase 	m16[0] m92[0] m138[0] m1087[0] => m5[0] m91[0] m1102[0]
r1090	Biomass (g/gDW)	(35.7) m1[0] (35.7) m5[0] (0.37) m217[0] (0.0583) m373[0] (0.0013) m379[0] (0.369) m1336[0] (0.0756) m1337[0] => (35.7) m3[0] (35.7) m7[0] m1225[0]
r1091	Carbohydrates (mmol/g)	(4.61) m26[0] (0.026) m28[0] (0.458) m31[0] => m1336[0]
r1092	DNA (mmol/g)	(0.82) m389[0] (1.18) m404[0] (0.82) m431[0] (1.18) m437[0] => m379[0]
r1093	Free fatty acids (mmol/g)	(5.787) m442[0] (4.696) m625[0] (0.928) m669[0] (1.679) m672[0] (9.32) m675[0] (5.787) m678[0] => m705[0]
r1094	Lipids (mmol/g)	(0.572) m705[0] (0.16) m708[0] (0.268) m1338[0] => m1337[0]
r1095	Phospholipids (mmol/g)	(0.1) m704[0] (0.1) m821[0] (0.201) m825[0] (6.451) m827[0] (11.69) m838[0] (0.302) m846[0] => m708[0]
r1096	Polyphosphate synthesis (g/g)	(0.162) m1037[0] (0.567) m1038[0] (0.108) m1039[0] (0.162) m1040[0] => m1041[0]
r1097	Proteins (mmol/g)	(0.943) m153[0] (0.819) m154[0] (0.388) m156[0] (0.595) m158[0] (0.388) m161[0] (0.819) m163[0] (0.135) m177[0] (0.324) m185[0] (0.559) m203[0] (0.629) m210[0] (0.493) m222[0] (0.617) m227[0] (0.364) m239[0] (0.268) m272[0] (0.188) m274[0] (0.568) m279[0] (0.124) m280[0] (0.51) m305[0] (0.013) m331[0] (0.068) m343[0] (0.158) m490[0] => m217[0]
r1098	RNA (mmol/g)	(0.7727) m94[0] (0.7727) m384[0] (1.0152) m418[0] (0.7576) m423[0] => m373[0]
r1099	Sterols (mmol/g)	(0.1) m1115[0] (2.34) m1117[0] (0.04) m1119[0] (0.04) m1121[0] (0.01) m1123[0] => m1338[0]
r11	(3R)-3-Hydroxydecanoyl-[acyl-carrier-protein]:NADP+ oxidoreductase	m174[0] m607[0] => m172[0] m606[0]
r110	ectoine hydroxylase 	m103[0] m138[0] m309[0] => m78[0] m112[0] m310[0]
r1100	FAB, polymerization of amino acids 	(39.3881) m1[0] (39.3881) m5[0] (0.5591) m153[0] (0.4731) m154[0] (0.387) m156[0] (0.43) m158[0] (0.215) m161[0] (0.55901) m163[0] (0.5161) m185[0] (0.387) m203[0] (0.6021) m210[0] (0.6451) m222[0] (0.7741) m227[0] (0.215) m239[0] (0.387) m272[0] (0.387) m274[0] (1.3761) m279[0] (0.086) m280[0] (0.7311) m305[0] (0.215) m331[0] (0.043) m343[0] (0.172) m490[0] => (39.3881) m3[0] (39.3881) m7[0] m1360[0]
r1101	FAB, polymerization of deoxynucleotides	(10.447) m1[0] (10.447) m5[0] (0.569) m389[0] (1.182) m404[0] (0.584) m431[0] (0.737) m437[0] => (10.447) m3[0] (10.447) m7[0] m1362[0]
r1102	FAB biosynthesis	(0.997) m1360[0] (0.0029) m1361[0] (2.8e-005) m1362[0] => m1363[0]
r1103	FAB, polymerization of nucleotides	(7.374) m1[0] (7.374) m5[0] (0.737) m94[0] (0.584) m384[0] (1.182) m418[0] (0.569) m423[0] => (7.374) m3[0] (7.374) m7[0] m1361[0]
r1104	(S)-malate:NAD+ oxidoreductase	m13[0] m63[0] => m15[0] m16[0] m71[0]
r1105	non-enzymatic	m5[0] m336[0] => m20[0] m337[0]
r1106	L-Cystine ER transport	m1175[0] => m1176[1]
r1107	CoA ER transport	m857[0] => m58[1]
r1108	Palmitoyl-CoA ER transport	m626[0] => m855[1]
r1109	Acetate ER transport	m854[0] => m86[1]
r111	4-Trimethylammoniobutanoate,2-oxoglutarate:oxygen oxidoreductase	m103[0] m138[0] m207[0] => m61[0] m78[0] m112[0]
r1110	UMP ER transport	m1177[0] => m418[1]
r1111	Orthophosphate ER transport	m131[0] m1178[0] => m7[1] m16[1]
r1112	H2O ER transport	m122[0] => m129[1]
r1113	ATP ER transport	m1[0] => m128[1]
r1114	ADP ER transport	m3[0] => m130[1]
r1115	H2O2 ER transport	m1179[0] => m139[1]
r1116	1-Phosphatidyl-D-myo-inositol ER transport	m850[0] => m846[1]
r1117	CDP ER transport	m969[0] => m422[1]
r1118	ADP ER transport	m1[0] m130[1] m1178[1] => m3[0] m16[0] m128[1]
r1119	UDP-glucose ER transport	m24[0] => m964[1]
r112	Taurine, 2-oxoglutarate:O2 oxidoreductase (sulfite-forming)	m103[0] m138[0] m1142[0] => m78[0] m112[0] m337[0] m1143[0]
r1120	GDP-mannose ER transport	m784[0] => m1180[1]
r1121	CTP ER transport	m420[0] => m968[1]
r1122	Uptake of (R)-Lactate	m1282[0] => m1222[1]
r1123	Uptake of (S)-Lactate	m1283[0] => m1220[1]
r1124	Uptake of Acetate	m1284[0] => m453[1]
r1125	Uptake of Acyl-carrier protein	m1331[0] => m1332[1]
r1126	L-Alanine uptake or drain	m1310[0] => m1247[1]
r1127	Uptake of (S)(+)-Allantoin	m1285[0] => m1229[1]
r1128	Uptake of D-Arabitol	m1369[0] => m1370[1]
r1129	L-Arginine uptake or drain	m1313[0] => m1250[1]
r113	L-Proline,2-oxoglutarate:oxygen oxidoreductase (4-hydroxylating)	m103[0] m138[0] m185[0] => m78[0] m112[0] m188[0]
r1130	L-Asparagine uptake or drain	m1315[0] => m1252[1]
r1131	L-Aspartate uptake or drain	m1316[0] => m1253[1]
r1132	Uptake of Biotin	m1286[0] => m1236[1]
r1133	Drain of biomass	m1226[0] => m1287[1]
r1134	Uptake of Carnitine	m1288[0] => m61[1]
r1135	Uptake of Cellobiose	m1289[0] => m1228[1]
r1136	Uptake of Chitin	m1290[0] => m451[1]
r1137	Drain of CO2	m1244[0] => m1291[1]
r1138	Uptake of CoA	m1335[0] => m58[1]
r1139	L-Cysteine uptake or drain	m1317[0] => m1254[1]
r114	N6,N6,N6-Trimethyl-L-lysine,2-oxoglutarate:oxygen oxidoreductase	m103[0] m138[0] m211[0] => m78[0] m112[0] m209[0]
r1140	Uptake of D-Alanine	m1354[0] => m1358[1]
r1141	Ethanol uptake or drain	m1218[0] => m1292[1]
r1142	Uptake of Fe2+	m1345[0] => m1243[1]
r1143	Uptake of Formate	m1351[0] => m1352[1]
r1144	Uptake of beta-D-Fructose	m1333[0] => m1334[1]
r1145	Uptake of alpha-D-Glucose	m1293[0] => m2[1]
r1146	L-Glutamine uptake or drain	m1318[0] => m1255[1]
r1147	L-Glutamate uptake or drain	m1319[0] => m1256[1]
r1148	uptake of glycerol	m1294[0] => m1238[1]
r1149	Glycine uptake or drain	m1320[0] => m1257[1]
r115	flavanone,2-oxoglutarate:oxygen oxidoreductase (3-hydroxylating)	m103[0] m138[0] m766[0] => m78[0] m112[0] m767[0]
r1150	Drain of H2O	m30[0] => m1349[1]
r1151	L-Histidine uptake or drain	m1321[0] => m1258[1]
r1152	Uptake of myo-inositol	m1350[0] => m897[1]
r1153	L-Isoleucine uptake or drain	m1322[0] => m1259[1]
r1154	L-Leucine uptake or drain	m1323[0] => m1260[1]
r1155	L-Lysine uptake or drain	m1314[0] => m1251[1]
r1156	Uptake of Mannitol	m1296[0] => m1241[1]
r1157	L-Methionine uptake or drain	m1312[0] => m1249[1]
r1158	uptake of methanol	m1297[0] => m1219[1]
r1159	Uptake of NH3	m1300[0] => m1231[1]
r116	nitric oxide, NAD(P)H2:oxygen oxidoreductase	m15[0] m16[0] (2) m138[0] (2) m1023[0] => m13[0] (2) m1024[0]
r1160	uptake of O2	m1298[0] => m1232[1]
r1161	Uptake of (9Z)-Octadecenoic acid	m1299[0] => m1239[1]
r1162	L-Ornithine uptake or drain	m1324[0] => m1261[1]
r1163	L-Phenylalanine uptake or drain	m1325[0] => m1262[1]
r1164	Uptake of Orthophosphate	m1301[0] => m1224[1]
r1165	L-Proline uptake or drain	m1311[0] => m1248[1]
r1166	Drain of Protein	m217[0] => m1302[1]
r1167	Uptake of Pyruvate	m1303[0] => m1223[1]
r1168	L-Serine uptake or drain	m1326[0] => m1263[1]
r1169	Uptake of Sulfate	m1304[0] => m1233[1]
r117	Coq7	m43[0] m117[0] m172[0] m1161[0] => m80[0] m174[0] m1162[0]
r1170	Uptake of D-Sorbitol	m1305[0] => m1240[1]
r1171	Uptake of Sulfur	m1306[0] => m1237[1]
r1172	Uptake of Thiamin	m1307[0] => m1234[1]
r1173	Uptake of alpha,alpha-Trehalose	m1308[0] => m29[1]
r1174	L-Threonine uptake or drain	m1327[0] => m1264[1]
r1175	L-Tryptophan uptake or drain	m1328[0] => m1265[1]
r1176	L-Tyrosine uptake or drain	m1329[0] => m1266[1]
r1177	Drain of Urea	m1230[0] => m1309[1]
r1178	L-Valine uptake or drain	m1330[0] => m1267[1]
r1179	1-acyl-sn-glycero-3-phosphoglycerol O-acyltransferase	m699[0] m703[0] => m7[0] m824[0]
r118	4-hydroxyphenylacetate,NADH:oxygen oxidoreductase	m15[0] m16[0] m138[0] m283[0] => m5[0] m13[0] m284[0]
r1180	S-adenosyl-L-methionine:1,2-diacyl-sn-glycerol 3-amino-3-carboxypropyltransferase	m213[0] m707[0] => m346[0] m848[0]
r1181	Orthophosphate golgi transport	m7[0] m16[0] => m127[1] m1182[1]
r1182	H2O golgi transport	m122[0] => m125[1]
r1183	Phosphatidylserine golgi transport	m821[0] => m828[1]
r1184	Phosphatidylethanolamine golgi transport	m829[0] => m827[1]
r1185	ADP-ATP golgi transport	m1[0] m126[1] m1182[1] => m3[0] m16[0] m124[1]
r1186	CO2 golgi transport	m830[0] => m78[1]
